2024-01-01,13.206
2024-01-02,13.3
2024-01-03,13.429
2024-01-04,13.449
2024-01-05,13.59
2024-01-06,13.704
2024-01-07,13.879
2024-01-08,13.754
2024-01-09,13.778
2024-01-10,13.885
2024-01-11,13.92
2024-01-12,13.904
2024-01-13,13.907
2024-01-14,13.938
2024-01-15,13.926
2024-01-16,13.92
2024-01-17,13.976
